"","treatment","GP1","GP2","Akt_inh1","PKC_inh","PIP2_inh","MEK_inh","Akt_inh2","PKC_act","PKA_act","praf","pmek","plcg","PIP2","PIP3","p44.42","pakts473","PKA","PKC","P38","pjnk"
"10802","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,13.7,10.5,8.06,7.7,5,28.6,54.7,1499,11.7,23.9,35.2
"10803","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,37.5,17.3,8.74,14.6,8.9,9.31,43.3,445,7.23,37.9,49.1
"10804","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,39.2,30,19.1,48.7,26.2,46.6,72.3,1370,8.2,23.7,21.1
"10805","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,67.3,55.2,8.13,70.4,12.4,21.3,41,343,8.35,26.4,32.5
"10806","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,23.1,14.2,4,12.7,5.67,47.4,106,1459,16.8,36.8,43.7
"10807","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,28.6,16.7,13.5,422,85.8,20.5,34.6,621,12.1,28.1,32.8
"10808","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,25.5,9.82,3.65,297,56.7,16.4,28.1,632,15.4,25.7,42.9
"10809","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,7.3,7.57,8.98,340,66.7,54.2,88.2,1176,16.1,19.1,43.7
"10810","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,176,292,3.52,97.3,8.58,37.9,61,1762,9.65,16.1,41.4
"10811","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,35.5,27.6,28.9,39.2,15.1,40.3,65.5,1911,11.9,32.5,18.6
"10812","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,27.9,22.9,6.1,93.9,27.4,13.7,29.4,939,8.9,36.2,19.1
"10813","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,53.8,46.6,1,410,56.2,16.4,94.7,2091,16.7,20,51.9
"10814","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,150,89,3.82,181,26.4,21.9,35.5,743,13.1,33.4,34
"10815","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,38.2,25.3,9.47,5.99,4.14,67.3,129,3652,12.6,41.4,25.5
"10816","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,19.5,25.5,13.5,11.7,15.8,9.65,27.1,313,12.9,35.9,43.3
"10817","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,29.4,24.6,26.9,18.9,19.8,27.4,52.8,698,13.1,28.6,38.9
"10818","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,53.3,26.4,8.98,59.4,9.56,53.8,73,1197,16.8,31.1,31.3
"10819","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,37.9,28.4,34.6,61,28.4,3.62,16.5,365,10,12.2,51.9
"10820","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,108,81.3,24.8,389,70.4,48.3,73.7,1794,18.3,31.6,38.2
"10821","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,37.9,29.7,18.3,32.2,14.2,8.66,37.5,213,7.57,28.6,31.6
"10822","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,111,136,34.9,28.4,17,17.9,22.1,599,6.1,17.8,42.2
"10823","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,94.7,123,4.41,461,61,100,136,1322,7.3,28.4,34.3
"10824","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,28.9,21.1,10,7.64,6.15,69.8,118,2207,12.6,48.7,50
"10825","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,47.8,22.3,7.04,10.2,13.1,54.7,179,2207,13.2,36.2,59.4
"10826","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,32.2,34.6,12.7,132,11.2,37.2,87.4,1715,44.9,107,124
"10827","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,9.82,13.8,15.3,6.1,30.8,20.7,37.5,594,11.5,25.3,49.1
"10828","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,19.6,19.3,32.2,491,136,20,33.4,939,8.2,26.7,42.2
"10829","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,29.2,22.5,9.56,13.6,4.87,139,186,491,10.9,20.2,40
"10830","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,29.7,25.7,19.6,16.4,15.8,13.3,28.6,1472,12.5,34,41
"10831","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,22.3,11.8,14.1,5.73,2.17,39.2,66.1,1928,11.8,28.6,26.7
"10832","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,55.7,43.3,8.28,55.2,8.74,68.5,120,3191,18.3,37.2,54.2
"10833","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,15.1,20.4,26.7,27.4,11.1,28.1,45.7,322,9.47,24.8,20
"10834","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,31.1,18.3,7.99,12.6,5.09,9.65,22.7,542,13,27.1,39.2
"10835","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,47,45.7,13.3,16.8,4.96,22.7,39.6,914,11.4,21.9,19.8
"10836","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,16.5,26.9,24.4,23.9,4.1,12,31.3,685,9.31,14.2,50.5
"10837","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,59.9,33.4,14.2,12.4,2.19,46.1,79.9,1446,12.3,29.4,28.1
"10838","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,34,32.2,1.47,145,25.7,49.1,68.5,890,3.08,93.1,3.59
"10839","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,93.1,110,9.73,368,63.8,12.5,50,947,14.2,65.5,89
"10840","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,60.4,55.2,15.4,21.1,22.3,22.9,53.3,1700,39.2,73.7,101
"10841","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,102,71,1,109,18.3,48.7,72.3,1000,16.3,44.9,67.3
"10842","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,31.1,30,8.98,41.4,4.53,29.7,63.2,820,11.4,27.1,36.2
"10843","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,90.6,87.4,17.6,22.9,17.2,25.9,40.3,578,9.39,25.5,20.7
"10844","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,23.9,16.4,13.3,15.8,7.23,28.6,57.8,661,9.31,36.2,21.5
"10845","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,32.5,11.7,3.43,253,31.1,9.91,51.4,491,12.5,37.9,51.9
"10846","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,56.2,42.6,26.7,28.4,25,112,231,4411,13.7,19.1,55.7
"10847","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,31.6,24.8,8.9,215,42.2,42.6,75.7,2091,18.6,38.5,48.7
"10848","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,79.1,41.4,48.7,89,21.3,18.3,31.1,372,11.2,15,36.2
"10849","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,24.6,16.7,2.46,262,10.3,29.4,46.6,523,10.2,23.9,40
"10850","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,40.3,44.5,6.67,10.4,8.58,75.7,124,1526,12.9,23.9,38.5
"10851","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,42.2,21.7,5.33,13.1,4.78,22.7,33.1,1263,11.3,36.5,44.9
"10852","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,4.29,7.7,11.7,89,12,42.6,81.3,3786,15.1,27.6,27.4
"10853","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,57.3,37.5,71,223,98.2,276,578,8660,16.5,28.6,43.3
"10854","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,32.5,20.5,17.8,217,43.7,9.06,12.4,200,13.1,28.6,24.6
"10855","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,39.6,20,4.41,123,7.43,16,28.1,523,19.6,38.9,48.3
"10856","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,25.9,20.2,2.15,165,21.5,29.7,43.7,1000,16.1,37.5,53.3
"10857","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,30,30.2,13.9,13.1,10,54.2,101,1395,15.4,34.3,33.1
"10858","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,42.6,18.6,4.78,87.4,7.17,39.6,63.2,509,12.7,20.7,31.6
"10859","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,28.9,25.5,20.9,20.7,10,29.4,61,906,13.8,42.9,72.3
"10860","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,221,151,10.2,165,62.1,11,21.9,229,36.8,78.4,237
"10861","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,5.05,12,1,322,57.8,15.3,37.5,2167,56.7,73,12.9
"10862","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,61,36.2,10.9,5.23,5.83,52.3,82,764,13.1,37.2,36.8
"10863","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,29.2,25.9,7.99,8.58,1,25.7,49.1,610,16,38.2,55.7
"10864","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,44.9,24.4,7.23,54.2,10,58.3,73.7,922,12,25,46.6
"10865","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,20.7,17.9,7.1,5,1.2,63.2,110,1407,7.64,25.7,29.4
"10866","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,123,136,11.4,255,54.2,9.65,28.6,890,18.4,64.9,82
"10867","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,36.8,37.2,7.99,8.43,11.7,17.5,33.1,474,15,24.6,25.3
"10868","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,109,73.7,26.4,23.1,17.9,14.2,28.9,723,14.1,32.2,26.9
"10869","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,88.2,59.9,19.3,158,75.7,139,231,2288,16.4,39.2,35.9
"10870","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,29.2,17.2,3.31,143,25.3,24.1,37.2,828,36.8,82.8,107
"10871","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,63.8,37.5,12.3,14.7,12.4,31.1,52.8,567,8.51,19.3,59.4
"10872","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,28.1,33.1,5.19,21.5,1.01,8.2,17.5,433,24.6,51.4,110
"10873","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,11.4,12.7,15.1,235,61.5,3.37,12.9,573,14.1,24.6,21.9
"10874","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,35.2,34.6,8.74,7.99,9.65,3.34,13.7,164,21.3,31.9,47.4
"10875","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,38.2,34.6,12,12.1,13.3,75.7,119,1075,15.7,33.4,22.9
"10876","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,95.6,62.6,9.06,11.3,8.9,45.3,139,3652,18.1,22.9,28.4
"10877","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,49.6,34.3,1.78,9.56,1,48.3,88.2,1322,15.8,37.9,40.3
"10878","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,31.9,26.7,3.22,313,31.9,55.2,109,1540,7.1,33.7,32.5
"10879","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,32.5,27.9,4.1,40.3,11.7,9.91,22.5,615,20.7,42.2,90.6
"10880","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,31.6,23.1,13.1,365,62.1,42.2,67.9,1446,17.8,20.5,39.2
"10881","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,23.1,22.9,20.2,365,71,19.8,41.4,991,27.1,82.8,225
"10882","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,25.5,29.2,4.03,86.6,18.8,135,211,1999,9.65,23.5,45.3
"10883","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,36.2,26.9,12,10.8,12.9,15.5,37.2,449,13.6,29.7,30.8
"10884","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,57.3,37.2,17,19.5,9.31,7.84,12.1,615,11.1,47,55.7
"10885","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,24.1,23.3,9.47,14.6,10.3,41.4,64.4,328,10.8,21.3,31.9
"10886","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,42.9,23.9,6.49,429,64.4,9.22,14.7,784,5.83,14.6,27.4
"10887","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,47,28.9,9.91,8.66,10.3,21.9,53.8,710,10.4,31.1,39.6
"10888","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,23.1,21.5,6.67,5.52,11.5,70.4,125,1358,7.77,38.5,38.5
"10889","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,101,57.3,18.4,23.9,5.23,30,129,1911,8.51,31.3,44.1
"10890","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,40.7,35.2,14.2,41.8,22.7,6.44,26.2,346,40.7,77,117
"10891","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,65.5,46.1,3.02,8.2,10.6,25.3,52.8,791,14.3,23.1,41.8
"10892","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,41,34.3,1.26,382,52.3,28.9,56.7,1582,17,25.3,1.43
"10893","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,102,74.3,9.73,313,56.2,52.3,81.3,1286,17.5,34.6,54.7
"10894","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,28.9,5.94,7.91,5,2.69,31.3,83.5,2072,44.5,100,130
"10895","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,29.4,20.9,8.82,17,8.28,11.7,19.5,965,12.3,32.8,38.2
"10896","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,33.1,19.1,4.78,14.9,15.1,37.9,78.4,1655,12.7,20.9,33.4
"10897","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,28.1,35.5,8.82,15.4,10,146,211,1554,9.06,27.6,31.9
"10898","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,13,21.7,2.57,18.8,9.39,82,139,1670,19.1,30.8,47.4
"10899","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,50.5,52.3,3.85,10.6,13,31.1,50.9,1065,13.9,30.8,48.7
"10900","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,42.6,20.4,6.61,8.9,9.65,20.9,76.4,1046,13.8,33.7,30.2
"10901","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,35.9,38.2,4.49,150,50.5,70.4,90.6,519,19.6,63.8,58.8
"10902","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,38.5,37.5,8.74,21.5,13.2,16.3,30.2,441,11.8,14.1,26.4
"10903","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,41.8,21.9,8.13,13.6,3.65,5.73,12.5,982,35.9,96.5,99.1
"10904","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,57.8,50.9,4.61,235,42.2,10.1,41.8,615,10.3,32.8,33.7
"10905","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,2.19,4.18,3.46,16.3,7.99,56.2,101,2788,33.1,63.2,147
"10906","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,21.7,9.14,7.43,57.3,14.5,32.5,53.3,723,40.7,82.8,89
"10907","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,59.9,37.5,1.67,227,29.7,36.8,59.4,1486,15.3,22.5,24.6
"10908","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,39.6,19.6,12.5,325,52.8,184,246,723,7.23,23.3,21.7
"10909","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,8.43,10.4,17.6,21.7,10.6,55.7,118,2943,14.3,34.6,55.7
"10910","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,264,160,11,141,29.4,26.4,65.5,2129,51.4,151,200
"10911","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,125,124,31.3,292,85.1,38.5,82,1286,12.3,24.8,40.3
"10912","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,24.6,30.5,7.91,22.1,20,21.7,37.9,322,10.9,26.4,28.4
"10913","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,114,138,5.99,92.2,28.1,30.8,44.9,349,17.8,31.6,34.9
"10914","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,18.3,17.3,9.14,10.8,4.57,31.6,58.3,1640,16,26.4,23.3
"10915","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,34.6,32.5,3.92,90.6,20.9,7.37,22.5,1084,13.6,34.9,34.3
"10916","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,25.9,17.6,2.81,9.73,4.14,5.83,22.1,1811,14.7,23.7,33.7
"10917","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,55.2,27.4,47.8,104,60.4,47,85.8,1640,29.4,67.3,79.1
"10918","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,34.3,22.9,9.39,85.8,36.2,6.73,29.2,835,22.7,63.8,135
"10919","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,33.7,26.7,21.7,573,105,18.6,28.4,403,13.6,27.1,47.8
"10920","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,53.8,34.9,8.58,11.7,5.94,8.74,19.5,343,11.3,34.3,38.9
"10921","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,30.8,12.2,5.67,24.4,8.06,13.1,32.8,685,12.9,24.8,20.5
"10922","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,41,28.9,11,15.4,10,19.8,43.3,828,13.3,25.7,32.8
"10923","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,33.7,21.5,50,98.2,53.3,13.9,28.6,679,13.3,36.5,29.2
"10924","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,45.3,23.5,36.5,403,65.5,13.3,31.6,509,14.5,26.7,58.8
"10925","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,66.1,51.4,10.8,414,74.3,15.5,30.5,632,20.5,20.7,44.5
"10926","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,21.3,15.8,23.7,17,15.4,8.43,25.3,1420,12.2,30.8,24.8
"10927","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,84.3,98.2,82,105,58.8,13.9,32.2,583,58.8,124,325
"10928","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,38.5,20.2,15.7,322,61.5,27.1,60.4,906,12.5,28.6,59.4
"10929","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,42.2,28.9,11.9,12.7,2.29,11.9,21.5,340,11.8,32.2,39.6
"10930","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,25.9,14.2,11.9,21.9,34.9,7.99,18.6,1134,23.1,56.7,94.7
"10931","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,133,68.5,11.8,10.8,15.5,34,54.7,355,16.5,28.1,33.1
"10932","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,44.5,25.7,12.7,2.07,7.04,11.7,35.2,828,8.82,24.1,28.1
"10933","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,35.5,26.7,5.52,18.8,3.08,5.38,18.9,271,16.4,42.9,28.4
"10934","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,30.8,24.1,2.62,227,26.4,38.9,60.4,806,10.7,31.9,49.1
"10935","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,32.5,27.4,9.65,5.19,8.35,12.5,18.8,673,22.1,44.9,55.2
"10936","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,37.2,19.3,8.58,118,12.5,3.55,11.9,547,10.8,28.1,45.3
"10937","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,71.7,47,21.3,20.9,1.23,38.9,63.2,418,6.44,14.6,31.3
"10938","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,40.3,26.2,21.5,18.6,5.78,15.3,42.6,2436,14.2,32.5,41.4
"10939","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,46.6,26.7,1,281,7.1,105,239,4105,14.7,23.9,49.6
"10940","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,149,107,4.14,31.6,18.3,127,237,3523,24.1,53.3,89
"10941","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,41.8,24.1,15.4,18.9,14.6,45.7,82.8,615,16.8,31.3,39.6
"10942","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,112,108,2.02,110,31.9,23.7,56.2,1747,13.6,15.8,27.1
"10943","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,183,105,32.5,55.2,14.1,6.1,20,1219,15.8,16.3,33.7
"10944","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,204,139,3.02,89,9.73,8.66,17.9,359,9.82,16.3,21.9
"10945","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,24.4,16.5,7.64,39.6,5.28,4.1,11.7,764,8.43,22.5,35.9
"10946","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,100,79.9,149,400,131,81.3,107,610,21.1,62.1,95.6
"10947","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,20.9,26.2,34.6,83.5,26.7,67.9,120,2227,15.3,40,35.9
"10948","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,34,20.4,8.98,57.8,3.11,54.7,82,2129,35.2,62.1,88.2
"10949","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,43.7,37.9,14.7,25,7.84,8.2,28.4,1762,9.31,34.6,50
"10950","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,31.1,17.2,10.3,113,37.9,58.8,123,2267,14.7,48.3,41
"10951","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,29.4,23.7,7.5,349,57.8,10.4,34,474,13.6,45.7,77
"10952","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,50,32.5,10.8,15.1,10.5,71.7,126,3191,15.7,40.3,80.6
"10953","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,53.8,33.7,18.8,52.8,21.9,3.65,46.6,67.3,12.1,24.8,21.5
"10954","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,30.5,18.1,18.9,20.5,14.3,14.3,31.3,1165,14.7,36.5,25.5
"10955","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,35.2,22.7,2.39,93.9,17.6,67.9,150,4179,23.7,52.8,81.3
"10956","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,40.7,34.9,8.06,6.85,1.31,13.1,30.5,362,8.35,28.4,31.1
"10957","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,89.8,74.3,4.33,8.66,12.6,62.1,135,2187,23.9,41.8,70.4
"10958","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,123,92.2,9.06,5.42,3.82,50.9,104,2916,12.4,30.5,36.5
"10959","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,61,84.3,1,145,1.51,19.6,34.9,1018,9.65,44.5,57.8
"10960","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,25,18.3,7.17,25.3,17,28.6,61,1346,10.3,33.1,34.3
"10961","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,38.9,16,7.91,7.17,6.85,161,269,1811,1.36,15.7,24.6
"10962","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,23.9,30.8,2.94,10.1,5.62,32.5,50.5,578,9.91,18.4,50.9
"10963","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,40.3,14.9,10.1,27.9,11.1,79.9,184,3587,7.5,26.4,43.7
"10964","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,73.7,14.3,23.3,27.4,19.3,67.3,137,3555,27.9,65.5,62.6
"10965","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,98.2,61.5,8.2,53.8,14.9,136,292,5094,17.2,41.4,36.2
"10966","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,43.7,29.4,19.5,16.4,12.3,61.5,123,2480,15.8,23.7,13.6
"10967","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,6.1,6.73,9.73,13.6,2.89,11.8,28.1,939,11.4,33.7,48.7
"10968","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,24.6,14.7,8.98,149,35.2,79.1,129,1999,10.3,40.7,69.2
"10969","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,25.7,29.7,6.55,90.6,3.92,30.2,50.9,483,10.8,16.4,35.2
"10970","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,44.9,47.4,6.1,106,34.6,11.7,19.5,552,13.2,24.4,61
"10971","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,31.6,24.6,1.79,138,30.8,37.9,59.4,1186,24.1,47,57.8
"10972","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,27.4,20.7,11.8,4,4.78,1.88,8.2,337,14.6,27.9,26.4
"10973","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,30,16.7,30.8,73,24.8,14.3,43.3,1094,10.6,21.5,36.5
"10974","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,33.7,34.3,8.82,12.3,1.09,38.2,55.7,557,10.5,15.7,33.1
"10975","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,55.7,40.7,47,31.9,61.5,24.8,52.3,1670,15.4,29.4,38.9
"10976","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,54.2,34.9,7.7,17.5,6.73,98.2,149,1860,23.5,50.5,79.9
"10977","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,31.9,10.8,5.47,211,28.1,24.6,35.5,491,15.7,30.5,28.1
"10978","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,62.1,36.2,8.74,7.3,10.6,42.9,75,1860,37.2,66.7,131
"10979","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,38.2,21.9,4.7,10.6,5.99,28.4,63.8,1981,36.5,62.6,126
"10980","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,36.2,30,4.41,27.9,26.7,32.8,57.8,1407,25.3,36.2,36.2
"10981","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,20.2,23.3,18.6,123,40,8.82,18.3,538,11.5,26.2,36.5
"10982","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,150,99.1,8.28,39.6,17.9,50.9,90.6,3106,12.5,36.8,41.8
"10983","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,25.7,23.3,8.82,9.47,5.23,18.4,39.6,1670,36.8,81.3,99.1
"10984","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,64.4,67.9,12.5,414,73,10.6,23.7,750,10.4,17.9,18.1
"10985","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,43.3,43.7,12,11.9,6.26,35.2,82,1999,18.6,41,53.8
"10986","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,22.9,19.6,4.53,87.4,10.3,10.6,34,2017,52.3,141,183
"10987","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,33.1,17.9,9.31,142,29.7,40,56.7,1286,5.33,41,1.76
"10988","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,30,19.8,7.37,181,22.5,48.7,75.7,1499,18.3,22.7,16
"10989","cd3cd28icam2ly",0,1,0,0,0,0,0,0,0,34,30.5,23.1,19.6,12.9,21.7,47.8,626,16.1,28.4,54.2
"10990","cd3cd28icam2ly",0,1,0,0,0,0,1,0,0,23.9,21.9,8.43,34.9,1,10.6,25.3,441,17.3,62.1,123
